"GSM87863" "GSM87887" "GSM87896" "GSM87934" "GSM87943" "GSM87853" "GSM87906" "GSM87920" "GSM87924" "GSM87858" "GSM87882" "GSM87891" "GSM87917" "GSM87929" "GSM87948" "GSM87868" "GSM87873" "GSM87901" "GSM87910" "GSM87938" "GSM87953" "GSM87864" "GSM87888" "GSM87897" "GSM87935" "GSM87944" "GSM87854" "GSM87878" "GSM87907" "GSM87921" "GSM87925" "GSM87957" "GSM87859" "GSM87883" "GSM87892" "GSM87930" "GSM87949" "GSM87869" "GSM87874" "GSM87902" "GSM87911" "GSM87939" "GSM87954" "GSM87865" "GSM87889" "GSM87898" "GSM87915" "GSM87936" "GSM87945" "GSM87855" "GSM87879" "GSM87922" "GSM87926" "GSM87958" "GSM87860" "GSM87884" "GSM87893" "GSM87918" "GSM87931" "GSM87950" "GSM87870" "GSM87875" "GSM87903" "GSM87912" "GSM87940" "GSM87866" "GSM87899" "GSM87937" "GSM87946" "GSM87856" "GSM87880" "GSM87908" "GSM87923" "GSM87927" "GSM87959" "GSM87861" "GSM87885" "GSM87894" "GSM87932" "GSM87951" "GSM87871" "GSM87876" "GSM87904" "GSM87913" "GSM87941" "GSM87955" "GSM87867" "GSM87890" "GSM87900" "GSM87916" "GSM87947" "GSM87857" "GSM87881" "GSM87909" "GSM87928" "GSM87960" "GSM87862" "GSM87886" "GSM87895" "GSM87919" "GSM87933" "GSM87952" "GSM87872" "GSM87877" "GSM87905" "GSM87914" "GSM87942" "GSM87956"
"14475" "3.03584" "3.36448" "2.96149" "3.19765" "3.35279" "3.05457" "3.14924" "3.1829" "3.35386" "3.00189" "3.31286" "3.18696" "3.28558" "3.15516" "3.52024" "3.08001" "3.1878" "3.10895" "3.05036" "3.34404" "3.68759" "2.82907" "3.08106" "3.1694" "3.28932" "3.44654" "3.08964" "3.20575" "3.21712" "3.35975" "3.10499" "3.52191" "3.10019" "2.99455" "3.13926" "3.60769" "3.4284" "3.1835" "3.13626" "2.99111" "3.19486" "3.55877" "3.23235" "3.30858" "3.12915" "3.05851" "3.33258" "3.42582" "3.4366" "3.24545" "3.27138" "3.70238" "3.30989" "3.75114" "3.1502" "3.27782" "3.01644" "3.19338" "3.64178" "3.58612" "3.31561" "3.26142" "3.09877" "3.28789" "3.23263" "3.03998" "3.14437" "3.30747" "3.43418" "3.02724" "3.17603" "3.05286" "3.21286" "3.47732" "3.51777" "3.08383" "3.1942" "3.09781" "3.19873" "3.40543" "2.98644" "3.08888" "3.08001" "3.37595" "3.42389" "3.26924" "2.88326" "3.00689" "3.30031" "3.33967" "3.45127" "3.01808" "3.41107" "3.52849" "3.28388" "3.62675" "3.16214" "3.24545" "3.17296" "3.17087" "3.50744" "3.42062" "3.05118" "3.24895" "3.15869" "3.67894" "4.03163" "3.42004"
"14492" "4.74628" "4.46561" "4.33946" "4.30607" "4.28729" "4.89066" "4.0883" "4.00884" "4.48806" "4.16406" "4.59425" "3.80763" "3.92806" "4.1894" "4.80495" "4.7794" "4.38035" "3.8884" "3.95277" "4.38534" "4.51018" "4.8552" "4.52999" "3.60069" "4.51902" "4.24658" "4.96292" "4.40898" "3.83708" "3.86633" "4.59777" "5.24172" "4.64314" "4.85855" "4.22203" "4.33503" "4.88572" "4.65387" "4.85203" "3.68757" "4.23344" "4.43282" "4.57443" "4.59973" "4.58755" "3.67955" "3.74053" "4.33367" "4.82698" "4.87571" "4.38122" "3.94244" "4.3522" "5.32618" "4.38484" "4.8594" "3.99369" "3.70324" "4.31585" "4.70239" "5.0006" "4.74911" "3.56223" "4.10728" "4.11638" "4.81757" "3.70891" "4.4149" "4.11669" "4.63105" "4.17526" "3.72098" "3.70504" "4.29685" "5.47084" "4.20995" "4.11448" "4.14275" "4.23008" "4.20415" "4.55149" "4.44485" "4.20163" "3.79419" "4.44071" "4.23124" "4.12674" "4.09287" "3.76452" "3.84421" "4.26468" "4.78417" "4.18073" "3.55812" "4.33395" "4.94902" "4.0183" "4.44008" "3.77402" "3.52789" "4.1327" "4.52563" "4.39352" "4.21389" "3.58638" "3.88496" "4.24196" "4.29473"
"14550" "6.24566" "6.2425" "4.57216" "5.14415" "5.56425" "6.07179" "5.10826" "5.20988" "5.40107" "5.52412" "5.61078" "5.19983" "5.15527" "5.50696" "5.55524" "6.27686" "5.45692" "5.46546" "5.21565" "4.97143" "5.30617" "6.21838" "5.95842" "5.11657" "5.39798" "5.51365" "5.92523" "5.8137" "5.07322" "4.77626" "5.32306" "7.83592" "5.63098" "6.07177" "5.05993" "5.74537" "5.86955" "6.21099" "5.8792" "5.54055" "5.2926" "5.20155" "5.74162" "6.12168" "6.56086" "5.34654" "4.97751" "5.20833" "5.60146" "5.95904" "6.13993" "5.4611" "5.21356" "8.32899" "5.7952" "6.24475" "5.39803" "4.66417" "5.85732" "5.94664" "6.25263" "6.12122" "5.18439" "5.32529" "5.22986" "6.26116" "5.40622" "5.60305" "6.11249" "6.24531" "5.89769" "5.43115" "5.14356" "5.62085" "8.24528" "5.9802" "5.957" "5.98906" "5.58556" "5.76302" "6.00354" "6.01106" "5.51695" "5.69763" "5.2303" "5.63956" "5.81662" "5.2244" "4.71809" "4.61049" "6.43274" "5.87007" "5.18807" "5.01201" "5.68646" "7.81928" "5.57035" "5.48591" "4.97272" "4.73575" "5.10816" "5.7755" "5.59075" "5.71463" "5.29867" "5.03049" "5.12484" "5.11909"
"14567" "10.1756" "10.1641" "9.62161" "9.4845" "10.575" "10.2715" "9.64594" "9.46039" "9.58976" "9.83721" "10.202" "9.33094" "10.3286" "9.25132" "10.439" "10.4055" "10.1074" "9.52146" "9.80768" "9.20753" "9.95277" "10.4935" "10.3242" "9.81407" "9.53933" "10.3328" "10.1358" "9.95493" "9.72365" "9.01631" "9.90109" "10.1521" "9.92662" "10.5763" "9.49835" "9.41657" "10.2549" "10.144" "10.1655" "9.56971" "9.69138" "9.45608" "9.89846" "10.2322" "10.4077" "10.0064" "9.18158" "9.40786" "10.6186" "10.3876" "10.3256" "9.25116" "9.48113" "10.1143" "9.89939" "10.231" "9.87456" "10.1292" "9.49254" "10.4196" "10.1878" "10.5653" "9.61072" "9.79834" "9.54938" "10.292" "10.3499" "9.96877" "10.5235" "10.3276" "10.3643" "10.157" "10.0283" "9.98868" "10.4748" "10.0822" "10.0493" "10.1625" "9.61698" "10.3385" "10.1705" "10.2809" "9.89874" "10.0104" "9.97273" "10.4645" "10.0991" "9.85424" "9.71398" "8.68559" "10.5029" "10.1814" "10.0083" "10.0481" "9.76875" "10.5525" "9.70066" "10.2099" "9.39434" "10.1948" "9.1229" "10.568" "10.0472" "10.4236" "9.57534" "9.58491" "9.67726" "10.2379"
"14567.1" "10.1756" "10.1641" "9.62161" "9.4845" "10.575" "10.2715" "9.64594" "9.46039" "9.58976" "9.83721" "10.202" "9.33094" "10.3286" "9.25132" "10.439" "10.4055" "10.1074" "9.52146" "9.80768" "9.20753" "9.95277" "10.4935" "10.3242" "9.81407" "9.53933" "10.3328" "10.1358" "9.95493" "9.72365" "9.01631" "9.90109" "10.1521" "9.92662" "10.5763" "9.49835" "9.41657" "10.2549" "10.144" "10.1655" "9.56971" "9.69138" "9.45608" "9.89846" "10.2322" "10.4077" "10.0064" "9.18158" "9.40786" "10.6186" "10.3876" "10.3256" "9.25116" "9.48113" "10.1143" "9.89939" "10.231" "9.87456" "10.1292" "9.49254" "10.4196" "10.1878" "10.5653" "9.61072" "9.79834" "9.54938" "10.292" "10.3499" "9.96877" "10.5235" "10.3276" "10.3643" "10.157" "10.0283" "9.98868" "10.4748" "10.0822" "10.0493" "10.1625" "9.61698" "10.3385" "10.1705" "10.2809" "9.89874" "10.0104" "9.97273" "10.4645" "10.0991" "9.85424" "9.71398" "8.68559" "10.5029" "10.1814" "10.0083" "10.0481" "9.76875" "10.5525" "9.70066" "10.2099" "9.39434" "10.1948" "9.1229" "10.568" "10.0472" "10.4236" "9.57534" "9.58491" "9.67726" "10.2379"
"14567.2" "10.1756" "10.1641" "9.62161" "9.4845" "10.575" "10.2715" "9.64594" "9.46039" "9.58976" "9.83721" "10.202" "9.33094" "10.3286" "9.25132" "10.439" "10.4055" "10.1074" "9.52146" "9.80768" "9.20753" "9.95277" "10.4935" "10.3242" "9.81407" "9.53933" "10.3328" "10.1358" "9.95493" "9.72365" "9.01631" "9.90109" "10.1521" "9.92662" "10.5763" "9.49835" "9.41657" "10.2549" "10.144" "10.1655" "9.56971" "9.69138" "9.45608" "9.89846" "10.2322" "10.4077" "10.0064" "9.18158" "9.40786" "10.6186" "10.3876" "10.3256" "9.25116" "9.48113" "10.1143" "9.89939" "10.231" "9.87456" "10.1292" "9.49254" "10.4196" "10.1878" "10.5653" "9.61072" "9.79834" "9.54938" "10.292" "10.3499" "9.96877" "10.5235" "10.3276" "10.3643" "10.157" "10.0283" "9.98868" "10.4748" "10.0822" "10.0493" "10.1625" "9.61698" "10.3385" "10.1705" "10.2809" "9.89874" "10.0104" "9.97273" "10.4645" "10.0991" "9.85424" "9.71398" "8.68559" "10.5029" "10.1814" "10.0083" "10.0481" "9.76875" "10.5525" "9.70066" "10.2099" "9.39434" "10.1948" "9.1229" "10.568" "10.0472" "10.4236" "9.57534" "9.58491" "9.67726" "10.2379"
"14567.3" "10.1756" "10.1641" "9.62161" "9.4845" "10.575" "10.2715" "9.64594" "9.46039" "9.58976" "9.83721" "10.202" "9.33094" "10.3286" "9.25132" "10.439" "10.4055" "10.1074" "9.52146" "9.80768" "9.20753" "9.95277" "10.4935" "10.3242" "9.81407" "9.53933" "10.3328" "10.1358" "9.95493" "9.72365" "9.01631" "9.90109" "10.1521" "9.92662" "10.5763" "9.49835" "9.41657" "10.2549" "10.144" "10.1655" "9.56971" "9.69138" "9.45608" "9.89846" "10.2322" "10.4077" "10.0064" "9.18158" "9.40786" "10.6186" "10.3876" "10.3256" "9.25116" "9.48113" "10.1143" "9.89939" "10.231" "9.87456" "10.1292" "9.49254" "10.4196" "10.1878" "10.5653" "9.61072" "9.79834" "9.54938" "10.292" "10.3499" "9.96877" "10.5235" "10.3276" "10.3643" "10.157" "10.0283" "9.98868" "10.4748" "10.0822" "10.0493" "10.1625" "9.61698" "10.3385" "10.1705" "10.2809" "9.89874" "10.0104" "9.97273" "10.4645" "10.0991" "9.85424" "9.71398" "8.68559" "10.5029" "10.1814" "10.0083" "10.0481" "9.76875" "10.5525" "9.70066" "10.2099" "9.39434" "10.1948" "9.1229" "10.568" "10.0472" "10.4236" "9.57534" "9.58491" "9.67726" "10.2379"
"14567.4" "10.1756" "10.1641" "9.62161" "9.4845" "10.575" "10.2715" "9.64594" "9.46039" "9.58976" "9.83721" "10.202" "9.33094" "10.3286" "9.25132" "10.439" "10.4055" "10.1074" "9.52146" "9.80768" "9.20753" "9.95277" "10.4935" "10.3242" "9.81407" "9.53933" "10.3328" "10.1358" "9.95493" "9.72365" "9.01631" "9.90109" "10.1521" "9.92662" "10.5763" "9.49835" "9.41657" "10.2549" "10.144" "10.1655" "9.56971" "9.69138" "9.45608" "9.89846" "10.2322" "10.4077" "10.0064" "9.18158" "9.40786" "10.6186" "10.3876" "10.3256" "9.25116" "9.48113" "10.1143" "9.89939" "10.231" "9.87456" "10.1292" "9.49254" "10.4196" "10.1878" "10.5653" "9.61072" "9.79834" "9.54938" "10.292" "10.3499" "9.96877" "10.5235" "10.3276" "10.3643" "10.157" "10.0283" "9.98868" "10.4748" "10.0822" "10.0493" "10.1625" "9.61698" "10.3385" "10.1705" "10.2809" "9.89874" "10.0104" "9.97273" "10.4645" "10.0991" "9.85424" "9.71398" "8.68559" "10.5029" "10.1814" "10.0083" "10.0481" "9.76875" "10.5525" "9.70066" "10.2099" "9.39434" "10.1948" "9.1229" "10.568" "10.0472" "10.4236" "9.57534" "9.58491" "9.67726" "10.2379"
"14567.5" "10.1756" "10.1641" "9.62161" "9.4845" "10.575" "10.2715" "9.64594" "9.46039" "9.58976" "9.83721" "10.202" "9.33094" "10.3286" "9.25132" "10.439" "10.4055" "10.1074" "9.52146" "9.80768" "9.20753" "9.95277" "10.4935" "10.3242" "9.81407" "9.53933" "10.3328" "10.1358" "9.95493" "9.72365" "9.01631" "9.90109" "10.1521" "9.92662" "10.5763" "9.49835" "9.41657" "10.2549" "10.144" "10.1655" "9.56971" "9.69138" "9.45608" "9.89846" "10.2322" "10.4077" "10.0064" "9.18158" "9.40786" "10.6186" "10.3876" "10.3256" "9.25116" "9.48113" "10.1143" "9.89939" "10.231" "9.87456" "10.1292" "9.49254" "10.4196" "10.1878" "10.5653" "9.61072" "9.79834" "9.54938" "10.292" "10.3499" "9.96877" "10.5235" "10.3276" "10.3643" "10.157" "10.0283" "9.98868" "10.4748" "10.0822" "10.0493" "10.1625" "9.61698" "10.3385" "10.1705" "10.2809" "9.89874" "10.0104" "9.97273" "10.4645" "10.0991" "9.85424" "9.71398" "8.68559" "10.5029" "10.1814" "10.0083" "10.0481" "9.76875" "10.5525" "9.70066" "10.2099" "9.39434" "10.1948" "9.1229" "10.568" "10.0472" "10.4236" "9.57534" "9.58491" "9.67726" "10.2379"
"14591" "5.40821" "5.59912" "5.38823" "5.44455" "5.62206" "5.70297" "5.56799" "5.41313" "5.55394" "5.69721" "5.42292" "5.76044" "5.27644" "5.71203" "5.59866" "5.51026" "5.61061" "5.58313" "5.41918" "5.62131" "5.40144" "5.34909" "5.48928" "5.50604" "5.35025" "5.62177" "5.50406" "5.65746" "5.50604" "5.61166" "5.26389" "5.51815" "5.69806" "5.51771" "5.528" "5.81777" "5.5057" "5.50604" "5.61522" "5.41479" "5.62185" "5.62178" "5.49983" "5.54583" "5.60777" "5.6365" "5.63808" "5.42409" "5.56303" "5.5719" "5.42508" "5.6424" "5.19708" "5.54155" "5.59667" "5.54263" "5.65909" "5.44732" "5.41753" "5.71291" "5.60969" "5.69618" "5.58399" "5.44037" "5.55059" "5.49755" "5.49886" "5.56698" "5.40216" "5.49324" "5.54944" "5.45337" "5.44971" "5.54681" "5.298" "5.49454" "5.50604" "5.44699" "5.61309" "5.37729" "5.50182" "5.50604" "5.80258" "5.44933" "5.658" "5.46" "5.71958" "5.56889" "5.44275" "5.45978" "5.60603" "5.67287" "5.28492" "5.23184" "5.65964" "5.30709" "5.50604" "5.47807" "5.60637" "5.42614" "5.52667" "5.54222" "5.45701" "5.63777" "5.39114" "5.65973" "5.53349" "5.56405"
"14687" "12.6243" "12.5927" "12.3766" "12.7099" "12.8883" "12.5966" "12.5737" "12.5626" "12.7215" "12.4084" "12.5113" "12.5163" "12.5261" "12.5405" "12.8852" "12.5493" "12.5096" "12.5215" "12.3896" "12.6199" "12.7312" "12.631" "12.4893" "12.608" "12.7913" "12.8153" "12.5585" "12.4722" "12.6225" "12.5191" "12.7687" "12.9364" "12.4974" "12.5075" "12.5608" "12.8548" "12.7871" "12.6182" "12.5136" "12.441" "12.5625" "12.8088" "12.7445" "12.5558" "12.5915" "12.5771" "12.4379" "12.815" "12.9036" "12.7209" "12.5552" "12.7043" "12.7785" "12.8845" "12.3943" "12.4385" "12.6575" "12.6326" "12.8105" "12.7671" "12.5732" "12.7036" "12.518" "12.472" "12.6789" "12.5758" "12.6452" "12.8415" "12.9122" "12.7274" "12.519" "12.7605" "12.5193" "12.7549" "12.8479" "12.5512" "12.3736" "12.4303" "12.5874" "12.7312" "12.5038" "12.5558" "12.5813" "12.5618" "12.7209" "12.9014" "12.5512" "12.6186" "12.6364" "12.2991" "12.8007" "12.5365" "12.5439" "12.7109" "12.7971" "12.903" "12.4215" "12.5377" "12.4486" "12.5191" "12.6469" "12.6878" "12.3771" "12.5115" "12.7392" "12.5525" "12.6768" "12.7514"
"14687.1" "12.6243" "12.5927" "12.3766" "12.7099" "12.8883" "12.5966" "12.5737" "12.5626" "12.7215" "12.4084" "12.5113" "12.5163" "12.5261" "12.5405" "12.8852" "12.5493" "12.5096" "12.5215" "12.3896" "12.6199" "12.7312" "12.631" "12.4893" "12.608" "12.7913" "12.8153" "12.5585" "12.4722" "12.6225" "12.5191" "12.7687" "12.9364" "12.4974" "12.5075" "12.5608" "12.8548" "12.7871" "12.6182" "12.5136" "12.441" "12.5625" "12.8088" "12.7445" "12.5558" "12.5915" "12.5771" "12.4379" "12.815" "12.9036" "12.7209" "12.5552" "12.7043" "12.7785" "12.8845" "12.3943" "12.4385" "12.6575" "12.6326" "12.8105" "12.7671" "12.5732" "12.7036" "12.518" "12.472" "12.6789" "12.5758" "12.6452" "12.8415" "12.9122" "12.7274" "12.519" "12.7605" "12.5193" "12.7549" "12.8479" "12.5512" "12.3736" "12.4303" "12.5874" "12.7312" "12.5038" "12.5558" "12.5813" "12.5618" "12.7209" "12.9014" "12.5512" "12.6186" "12.6364" "12.2991" "12.8007" "12.5365" "12.5439" "12.7109" "12.7971" "12.903" "12.4215" "12.5377" "12.4486" "12.5191" "12.6469" "12.6878" "12.3771" "12.5115" "12.7392" "12.5525" "12.6768" "12.7514"
"14706" "4.69376" "4.61376" "4.66987" "4.60761" "4.57339" "4.52467" "4.80231" "4.76471" "4.56807" "4.57294" "4.73918" "4.43294" "4.43611" "4.81914" "4.59602" "4.71941" "4.42342" "4.71064" "5.14245" "4.40982" "4.6192" "4.43697" "4.71969" "4.51275" "4.43058" "4.79411" "4.443" "4.77702" "4.63132" "4.66367" "4.55299" "4.59536" "4.46345" "4.53969" "4.46462" "4.41058" "4.71558" "4.49749" "4.43084" "4.75606" "4.74509" "4.79715" "4.54236" "4.60585" "4.58768" "4.42967" "4.62508" "4.45086" "4.89239" "4.6746" "4.48655" "4.96397" "4.81192" "4.39983" "4.66899" "4.7675" "4.53746" "4.58356" "4.8842" "4.61078" "4.44744" "4.65913" "4.56602" "4.8211" "4.52615" "4.65938" "4.4328" "4.61026" "4.5956" "4.49966" "4.5965" "4.61046" "4.55753" "4.70832" "5.44391" "4.593" "4.86037" "4.64184" "5.08672" "4.73961" "4.5309" "4.85277" "4.50077" "4.67057" "4.79095" "4.78568" "4.52907" "4.57953" "4.55685" "4.91589" "4.70754" "4.61412" "4.60861" "4.4127" "4.61026" "4.47061" "4.52272" "4.55067" "4.45737" "4.40023" "5.1005" "5.383" "4.30891" "4.44359" "4.6071" "4.56467" "4.61069" "4.47275"
"14909" "5.9157" "5.33943" "6.235" "5.87573" "5.70886" "5.7009" "5.80837" "5.26284" "6.17554" "5.93025" "5.91476" "6.06153" "5.19656" "5.95325" "5.75599" "5.50556" "6.0191" "5.71441" "5.53573" "6.09617" "5.54215" "5.7352" "5.86226" "5.9097" "5.61104" "5.66715" "5.61132" "5.89947" "6.02468" "5.81671" "5.82898" "5.85431" "5.96955" "5.77844" "6.12385" "6.03887" "5.78083" "5.62846" "6.03214" "5.79733" "5.35806" "5.92319" "5.82448" "5.76059" "5.94943" "5.53866" "5.41749" "5.77706" "5.72586" "5.7936" "5.8203" "5.40901" "5.79726" "5.41687" "5.84953" "5.94155" "5.97425" "5.70052" "5.81202" "5.6871" "5.64358" "5.73391" "6.11096" "5.6043" "5.96836" "5.76062" "5.70635" "5.78327" "5.78973" "5.83673" "6.01908" "5.57188" "5.35116" "5.80323" "5.23747" "5.94236" "5.94054" "5.4722" "5.84913" "5.42804" "5.80679" "5.99274" "5.81792" "5.44051" "5.78189" "5.75558" "5.82356" "5.72877" "6.1033" "5.9176" "5.77629" "6.02361" "5.92751" "5.71033" "5.78762" "5.65422" "5.88023" "5.70604" "5.70569" "5.37602" "5.59543" "5.40987" "5.8555" "5.64531" "5.74666" "6.08272" "5.70349" "5.7377"
"14934" "2.97849" "3.33549" "3.27659" "3.23641" "3.37063" "3.19295" "3.12697" "3.11816" "3.13896" "3.23746" "3.16364" "3.38787" "3.11779" "3.27906" "3.11131" "3.11915" "3.54059" "3.3825" "2.96184" "3.22052" "3.11599" "3.0214" "3.23726" "3.29499" "3.18389" "3.42835" "3.23602" "3.23101" "3.05874" "3.13927" "3.38255" "3.32834" "3.27182" "3.3314" "3.16415" "3.41735" "3.2192" "3.04179" "3.28661" "3.32404" "3.20662" "3.44518" "3.19486" "3.05952" "3.11905" "3.21529" "3.06203" "3.33179" "3.33675" "2.90826" "3.20284" "3.27325" "3.2254" "3.25301" "3.1002" "3.44067" "3.06077" "3.28305" "3.33377" "3.2987" "3.13001" "3.3384" "3.04039" "3.09457" "3.30533" "3.08999" "3.08677" "3.28266" "3.21118" "3.18909" "3.12425" "3.0621" "3.36175" "3.25222" "3.07182" "3.27459" "3.20601" "3.15848" "3.20031" "3.04206" "3.13043" "3.03882" "3.49635" "3.22109" "3.26332" "3.08162" "3.10732" "3.22964" "3.20989" "3.28917" "3.27822" "3.13571" "3.09531" "3.1612" "3.17913" "3.04382" "3.16392" "3.33149" "3.08546" "3.181" "3.2172" "3.00378" "3.1818" "3.16696" "3.19054" "3.39685" "3.10745" "3.29995"
"14984" "3.77524" "3.66174" "3.68345" "3.64108" "3.49271" "3.8619" "3.61737" "3.90908" "3.56678" "3.67703" "3.73887" "3.75146" "3.60996" "3.65702" "3.69993" "3.71331" "3.60518" "3.48113" "3.71847" "3.55297" "3.54664" "3.76203" "3.73461" "3.67301" "3.68962" "3.69095" "3.76157" "3.66728" "3.62736" "3.79933" "3.72512" "3.57181" "3.63766" "3.85719" "3.72481" "3.65644" "3.52033" "3.74433" "3.77055" "3.56966" "3.61725" "3.62164" "3.58043" "3.78059" "3.79179" "3.62576" "3.69094" "3.5902" "3.84905" "3.84504" "3.72944" "4.52267" "3.65738" "3.60439" "3.66728" "3.59921" "3.72589" "3.55153" "3.68305" "3.66302" "4.01724" "3.85519" "3.6299" "3.82817" "3.67424" "3.66315" "3.7181" "3.71332" "3.6125" "3.58937" "3.8724" "3.64681" "3.86887" "3.66728" "3.66013" "3.72937" "3.59069" "3.65186" "3.56865" "3.49243" "3.87593" "3.73291" "3.6069" "3.64861" "3.66728" "3.63295" "3.51532" "3.42436" "3.64626" "3.72052" "3.54637" "3.62008" "3.67617" "3.5116" "3.60142" "3.61905" "3.5321" "3.50576" "3.71587" "3.51082" "3.78046" "3.48057" "3.55005" "3.51197" "3.47179" "3.45479" "3.75513" "3.70369"
"14994" "6.15893" "6.09372" "6.29632" "5.88823" "6.13246" "6.8238" "6.13954" "6.11255" "6.28668" "6.46319" "5.84738" "6.28087" "6.11086" "6.09512" "5.96736" "6.26756" "6.52092" "6.36052" "6.17853" "6.1646" "5.47549" "6.25104" "6.24043" "6.11741" "6.28109" "5.98819" "6.56395" "6.20651" "6.42142" "6.02701" "6.03772" "6.19115" "6.67429" "5.86549" "6.34004" "6.09737" "5.97687" "6.33407" "6.76301" "6.36428" "6.50452" "5.95063" "5.61728" "6.07955" "6.18984" "6.45586" "5.9104" "6.15908" "6.28967" "6.85201" "6.36023" "6.07125" "6.18913" "5.8763" "6.50996" "5.7219" "6.53021" "6.09737" "6.04633" "5.97312" "6.23911" "6.65762" "6.26499" "6.40789" "6.4288" "6.36079" "6.18984" "6.2953" "5.91927" "6.65729" "6.3563" "6.41552" "6.0465" "6.32505" "6.03863" "6.46155" "6.17738" "6.01502" "5.85201" "5.94628" "6.27419" "6.18076" "6.14386" "6.58425" "6.18984" "5.97787" "6.15972" "6.04287" "6.23113" "6.01629" "6.2429" "6.77212" "5.96139" "6.0855" "6.05592" "6.04513" "6.85524" "5.78674" "6.28155" "5.8787" "6.01502" "5.88984" "6.36444" "6.2388" "6.16593" "6.84834" "6.04179" "5.82452"
"15006" "8.4562" "8.14867" "7.96595" "8.42705" "8.17412" "7.93324" "8.21442" "8.56429" "8.16431" "8.15235" "8.30961" "7.97609" "8.73387" "8.41934" "8.31946" "8.21573" "7.85635" "8.40826" "8.66951" "8.15273" "8.53848" "8.29941" "8.20921" "8.58536" "8.27386" "8.61364" "8.14272" "8.19709" "8.39673" "8.5931" "8.4683" "8.34971" "8.17568" "8.51239" "8.01602" "8.49579" "8.33405" "8.42335" "8.04652" "8.27188" "8.6626" "8.2775" "8.55854" "8.2852" "8.51227" "8.46113" "8.67561" "8.36603" "8.25094" "8.13617" "8.17513" "8.20999" "8.40121" "8.75084" "8.04877" "8.66901" "7.95714" "8.33415" "8.63498" "8.52059" "8.33759" "8.07278" "8.06787" "8.65524" "8.2581" "8.52431" "8.50848" "8.40982" "8.48361" "8.20186" "7.99244" "8.47493" "8.5665" "8.32032" "8.41667" "8.23385" "8.07298" "8.15931" "8.63551" "7.96097" "8.35149" "7.85645" "8.1814" "8.68259" "8.25277" "8.52227" "8.13481" "8.06972" "8.54755" "8.13793" "7.98552" "7.95265" "7.9954" "8.6037" "8.65416" "8.50094" "8.03761" "8.63754" "7.88374" "8.50647" "8.2594" "8.30942" "7.88398" "8.08155" "8.44701" "8.40711" "8.37139" "8.27548"
"15039" "2.8242" "3.13147" "3.03597" "3.26192" "2.88302" "2.99545" "3.17693" "4.30475" "3.08758" "2.94207" "3.15038" "3.01938" "5.26894" "2.90158" "2.81864" "2.95923" "3.0056" "2.89655" "4.69583" "3.08967" "2.97349" "2.71725" "2.89162" "2.99771" "3.04827" "2.85236" "3.01043" "2.93296" "2.75604" "4.26583" "3.10119" "2.92879" "2.98802" "2.87777" "2.98614" "3.35505" "2.83535" "2.83475" "2.99636" "2.7681" "4.37857" "2.96982" "2.73821" "2.83214" "2.86425" "2.83596" "4.97358" "3.02069" "2.82982" "2.87622" "2.83116" "3.75872" "3.23349" "2.93029" "2.78986" "2.77746" "3.14268" "4.58274" "3.05053" "2.86597" "2.9907" "2.86095" "3.00716" "4.54363" "3.12583" "2.9091" "2.93559" "3.06092" "2.92082" "3.06995" "2.82038" "3.12528" "4.60023" "3.10001" "2.93488" "3.02847" "2.73547" "2.92146" "3.26883" "2.80291" "2.89876" "2.89594" "2.9912" "3.83513" "3.00377" "2.86484" "2.88276" "2.88573" "2.90812" "3.53144" "2.78611" "2.90199" "2.76111" "2.95555" "3.57719" "3.00911" "2.87338" "2.81122" "3.0574" "5.60281" "3.12431" "3.0208" "2.91457" "2.74877" "3.2101" "3.90361" "3.04548" "2.86127"
"15042" "4.54624" "4.11676" "4.63128" "4.49826" "4.46427" "4.68268" "4.39629" "4.40005" "4.80776" "4.70107" "4.48775" "4.5447" "4.29505" "4.66866" "4.32928" "4.37562" "4.80246" "4.64604" "4.20689" "4.52818" "4.20073" "4.40142" "4.61309" "4.59442" "4.50171" "4.18371" "4.24345" "4.35094" "4.39781" "4.59784" "4.31652" "4.64887" "4.49469" "4.30607" "4.62193" "4.79776" "4.10821" "4.38424" "4.5669" "4.45458" "4.1908" "4.37071" "4.32842" "4.59501" "4.47724" "4.62163" "4.30599" "4.33286" "4.33233" "4.60793" "4.45335" "4.16025" "4.12298" "4.42872" "4.68597" "4.37685" "4.34807" "4.55971" "4.4993" "4.41503" "4.41387" "4.3347" "4.55585" "4.2445" "4.92336" "4.49863" "4.6334" "4.72345" "4.27554" "4.40978" "4.47927" "4.29139" "4.44191" "4.70499" "4.3314" "4.83891" "4.56167" "4.21099" "4.82463" "4.33136" "4.6201" "4.34374" "4.34153" "4.36369" "4.68101" "4.39271" "4.37324" "4.32591" "4.70527" "4.23687" "4.27628" "4.52831" "4.49293" "4.70108" "4.50207" "4.34598" "4.53848" "4.40334" "4.50366" "4.27335" "4.35806" "4.10869" "4.50328" "4.52064" "4.50521" "4.72892" "4.41972" "4.50698"
